id	day
cell_75756	8.25
cell_75767	8.25
cell_75768	8.25
cell_75798	8.25
cell_75831	8.25
cell_75861	8.25
cell_75892	8.25
cell_75901	8.25
cell_75931	8.25
cell_75969	8.25
cell_75991	8.25
cell_75993	8.25
cell_75994	8.25
cell_76045	8.25
cell_76119	8.25
cell_76205	8.25
cell_76231	8.25
cell_76278	8.25
cell_76286	8.25
cell_76295	8.25
cell_76304	8.25
cell_76376	8.25
cell_76473	8.25
cell_76541	8.25
cell_76609	8.25
cell_76623	8.25
cell_76658	8.25
cell_76660	8.25
cell_76666	8.25
cell_76696	8.25
cell_76705	8.25
cell_76729	8.25
cell_76752	8.25
cell_76801	8.25
cell_76818	8.25
cell_76890	8.25
cell_76891	8.25
cell_77082	8.25
cell_77134	8.25
cell_77237	7.25
cell_77260	7.25
cell_77279	7.25
cell_77293	7.25
cell_77313	7.25
cell_77326	7.25
cell_77338	7.25
cell_77343	7.25
cell_77387	7.25
cell_77392	7.25
cell_77403	7.25
cell_77405	7.25
cell_77409	7.25
cell_77431	7.25
cell_77482	7.25
cell_77483	7.25
cell_77487	7.25
cell_77509	7.25
cell_77540	7.25
cell_77543	7.25
cell_77551	7.25
cell_77577	7.25
cell_77588	7.25
cell_77592	7.25
cell_77624	7.25
cell_77660	7.25
cell_77687	7.25
cell_77692	7.25
cell_77706	7.25
cell_77719	7.25
cell_77757	7.25
cell_77765	7.25
cell_77775	7.25
cell_77779	7.25
cell_77795	7.25
cell_77798	7.25
cell_77803	7.25
cell_77804	7.25
cell_77857	7.25
cell_77883	7.25
cell_77910	7.25
cell_77919	7.25
cell_77924	7.25
cell_77928	7.25
cell_77934	7.25
cell_77973	7.25
cell_78024	7.25
cell_78042	7.25
cell_78052	7.25
cell_78059	7.25
cell_78065	7.25
cell_78078	7.25
cell_78105	7.25
cell_78106	7.25
cell_78116	7.25
cell_78152	7.25
cell_78167	7.25
cell_78194	7.25
cell_78199	7.25
cell_78205	7.25
cell_78260	7.25
cell_78307	7.25
cell_78308	7.25
cell_78316	7.25
cell_78320	7.25
cell_78338	7.25
cell_78349	7.25
cell_78353	7.25
cell_78355	7.25
cell_78365	7.25
cell_78379	7.25
cell_78380	7.25
cell_78386	7.25
cell_78389	7.25
cell_78403	7.25
cell_78411	7.25
cell_78416	7.25
cell_78417	7.25
cell_78423	7.25
cell_78467	7.25
cell_78478	7.25
cell_78520	7.25
cell_78550	7.25
cell_78568	7.25
cell_78574	7.25
cell_78613	7.25
cell_78621	7.25
cell_78656	7.25
cell_78670	7.25
cell_78686	7.25
cell_78701	7.25
cell_78743	7.25
cell_78758	7.25
cell_78765	7.25
cell_78786	7.25
cell_78802	7.25
cell_78812	7.25
cell_78828	7.25
cell_78838	7.25
cell_78842	7.25
cell_78886	7.25
cell_78917	7.25
cell_78966	7.25
cell_78973	7.25
cell_78991	7.25
cell_78996	7.25
cell_78999	7.25
cell_79014	7.25
cell_79027	7.25
cell_79047	7.25
cell_79072	7.25
cell_79114	7.25
cell_79118	7.25
cell_79133	7.25
cell_79142	7.25
cell_79148	7.25
cell_79152	7.25
cell_79163	7.25
cell_79196	7.25
cell_79205	7.25
cell_79220	7.25
cell_79238	7.25
cell_79242	7.25
cell_79283	7.25
cell_79316	7.25
cell_79317	7.25
cell_79320	7.25
cell_79347	7.25
cell_79360	7.25
cell_79366	7.25
cell_79368	7.25
cell_79377	7.25
cell_79384	7.25
cell_79417	7.25
cell_79427	7.25
cell_79467	7.25
cell_79474	7.25
cell_79482	7.25
cell_79487	7.25
cell_79493	7.25
cell_79494	7.25
cell_79535	7.25
cell_79572	7.25
cell_79586	7.25
cell_79604	7.25
cell_79609	7.25
cell_79625	7.25
cell_79634	7.25
cell_79644	7.25
cell_79685	7.25
cell_79688	7.25
cell_79702	7.25
cell_79709	7.25
cell_79722	7.25
cell_79741	7.25
cell_79750	7.25
cell_79784	7.25
cell_79785	7.25
cell_79859	7.25
cell_79874	7.25
cell_79927	7.25
cell_79976	7.25
cell_79983	7.25
cell_79994	7.25
cell_79999	7.25
cell_80001	7.25
cell_80016	7.25
cell_80025	7.25
cell_80039	7.25
cell_80041	7.25
cell_80066	7.25
cell_80070	7.25
cell_80072	7.25
cell_80101	7.25
cell_80144	7.25
cell_80155	7.25
cell_80156	7.25
cell_80159	7.25
cell_80176	7.25
cell_80207	7.25
cell_80211	7.25
cell_80231	7.25
cell_80277	7.25
cell_80281	7.25
cell_80298	7.25
cell_80301	7.25
cell_80304	7.25
cell_80327	7.25
cell_80331	7.25
cell_80343	7.25
cell_80362	7.25
cell_80370	7.25
cell_80392	7.25
cell_80394	7.25
cell_80395	7.25
cell_80396	7.25
cell_80400	7.25
cell_80427	7.25
cell_80436	7.25
cell_80460	7.25
cell_80473	7.25
cell_80483	7.25
cell_80501	7.25
cell_80512	7.25
cell_80520	7.25
cell_80526	7.25
cell_80534	7.25
cell_80574	7.25
cell_80582	7.25
cell_80584	7.25
cell_80600	7.25
cell_80612	7.25
cell_80616	7.25
cell_80645	7.25
cell_80655	7.25
cell_80678	7.25
cell_80691	7.25
cell_80696	7.25
cell_80699	7.25
cell_80724	7.25
cell_80745	7.25
cell_80764	7.25
cell_80777	7.25
cell_80801	7.25
cell_80806	7.25
cell_80817	7.25
cell_80859	7.25
cell_80884	7.25
cell_80899	7.25
cell_80902	7.25
cell_80915	7.25
cell_80938	7.25
cell_80951	7.25
cell_80983	7.25
cell_81000	7.25
cell_81012	7.25
cell_81016	7.25
cell_81036	7.25
cell_81059	7.25
cell_81110	7.25
cell_81174	7.25
cell_81228	7.25
cell_81234	7.25
cell_81236	7.25
cell_81237	7.25
cell_81239	7.25
cell_81244	7.25
cell_81251	7.25
cell_81272	7.25
cell_81304	7.25
cell_81316	7.25
cell_81332	7.25
cell_81340	7.25
cell_81343	7.25
cell_81354	7.25
cell_81364	7.25
cell_81407	7.25
cell_81428	7.25
cell_81445	7.25
cell_81447	7.25
cell_81448	7.25
cell_81449	7.25
cell_81456	7.25
cell_81469	7.25
cell_81470	7.25
cell_81479	7.25
cell_81481	7.25
cell_81487	7.25
cell_81500	7.25
cell_81517	7.25
cell_81532	7.25
cell_81535	7.25
cell_81543	7.25
cell_81560	7.25
cell_81572	7.25
cell_81611	7.25
cell_81634	7.25
cell_81637	7.25
cell_81678	7.25
cell_81683	7.25
cell_81691	7.25
cell_81693	7.25
cell_81706	7.25
cell_81742	7.25
cell_81752	7.25
cell_81761	7.25
cell_81763	7.25
cell_81770	7.25
cell_81775	7.25
cell_81792	7.25
cell_81796	7.25
cell_81804	7.25
cell_81813	7.25
cell_81848	7.25
cell_81851	7.25
cell_81870	7.25
cell_81894	7.25
cell_81911	7.25
cell_81924	7.25
cell_81944	7.25
cell_81963	7.25
cell_81980	7.25
cell_82027	7.25
cell_82040	7.25
cell_82043	7.25
cell_82047	7.25
cell_82057	7.25
cell_82062	7.25
cell_82076	7.25
cell_82097	7.25
cell_82104	7.25
cell_82166	7.25
cell_82167	7.25
cell_82190	7.25
cell_82196	7.25
cell_82217	7.25
cell_82225	7.25
cell_82266	7.25
cell_82274	7.25
cell_82276	7.25
cell_82281	7.25
cell_82302	7.25
cell_82322	7.25
cell_82350	7.25
cell_82352	7.25
cell_82367	7.25
cell_82398	7.25
cell_82422	7.25
cell_82432	7.25
cell_82438	7.25
cell_82443	7.25
cell_82462	7.25
cell_82470	7.25
cell_82494	7.25
cell_82495	7.25
cell_82520	7.25
cell_82552	7.25
cell_82553	7.25
cell_82594	7.25
cell_82629	7.25
cell_82658	7.25
cell_82686	7.25
cell_82698	7.25
cell_82703	7.25
cell_82712	7.25
cell_82722	7.25
cell_82741	7.25
cell_82765	7.25
cell_82827	7.25
cell_82836	7.25
cell_82845	7.25
cell_82855	7.25
cell_82874	7.25
cell_82906	7.25
cell_82933	7.25
cell_82939	7.25
cell_82946	7.25
cell_82960	7.25
cell_82970	7.25
cell_82975	7.25
cell_82977	7.25
cell_82980	7.25
cell_82992	7.25
cell_83019	7.25
cell_83049	7.25
cell_83063	7.25
cell_83108	7.25
cell_83111	7.25
cell_83116	7.25
cell_83129	7.25
cell_83131	7.25
cell_83139	7.25
cell_83142	7.25
cell_83155	7.25
cell_83169	7.25
cell_83171	7.25
cell_83188	7.25
cell_83191	7.25
cell_83199	7.25
cell_83232	7.25
cell_83248	7.25
cell_83261	7.25
cell_83278	7.25
cell_83292	7.25
cell_83413	7.25
cell_83414	7.25
cell_83422	7.25
cell_83442	7.25
cell_83449	7.25
cell_83457	7.25
cell_83462	7.25
cell_83495	7.25
cell_83505	7.25
cell_83520	7.25
cell_83533	7.25
cell_83582	7.25
cell_83585	7.25
cell_83617	7.25
cell_83636	7.25
cell_83641	7.25
cell_83647	7.25
cell_83653	7.25
cell_83711	7.25
cell_83723	7.25
cell_83725	7.25
cell_83766	7.25
cell_83774	7.25
cell_83788	7.25
cell_83801	7.25
cell_83807	7.25
cell_83813	7.25
cell_83819	7.25
cell_83831	7.25
cell_83865	7.25
cell_83886	7.25
cell_83894	7.25
cell_83913	7.25
cell_83918	7.25
cell_83920	7.25
cell_83932	7.25
cell_83938	7.25
cell_83949	7.25
cell_83953	7.25
cell_83979	7.25
cell_83993	7.25
cell_84016	7.25
cell_84021	7.25
cell_84035	7.25
cell_84036	7.25
cell_84038	7.25
cell_84044	7.25
cell_84050	7.25
cell_84064	7.25
cell_84115	7.25
cell_84135	7.25
cell_84172	7.25
cell_84174	7.25
cell_84181	7.25
cell_84182	7.25
cell_84198	7.25
cell_84200	7.25
cell_84202	7.25
cell_84206	7.25
cell_84208	7.25
cell_84219	7.25
cell_84230	7.25
cell_84232	7.25
cell_84235	7.25
cell_84252	7.25
cell_84281	7.25
cell_84312	7.25
cell_84324	7.25
cell_84335	7.25
cell_84360	7.25
cell_84365	7.25
cell_84374	7.25
cell_84409	7.25
cell_84417	7.25
cell_84425	7.25
cell_84435	7.25
cell_84438	7.25
cell_84442	7.25
cell_84482	7.25
cell_84606	7.25
cell_84622	7.25
cell_84627	7.25
cell_84630	7.25
cell_84637	7.25
cell_84658	7.25
cell_84702	7.25
cell_84706	7.25
cell_84732	7.25
cell_84746	7.25
cell_84763	7.25
cell_84787	7.25
cell_84799	7.25
cell_84806	7.25
cell_84834	7.25
cell_84846	7.25
cell_84870	7.25
cell_84875	7.25
cell_84899	7.25
cell_84906	7.25
cell_84916	7.25
cell_84922	7.25
cell_84945	7.25
cell_84956	7.25
cell_84962	7.25
cell_84966	7.25
cell_84974	7.25
cell_85001	7.25
cell_85008	7.25
cell_85042	7.25
cell_85052	7.25
cell_85072	7.25
cell_85075	7.25
cell_85078	7.25
cell_85101	7.25
cell_85105	7.25
cell_85133	7.25
cell_85135	7.25
cell_85152	7.25
cell_85157	7.25
cell_85166	7.25
cell_85174	7.25
cell_85180	7.25
cell_85182	7.25
cell_85185	7.25
cell_85190	7.25
cell_85196	7.25
cell_85218	7.25
cell_85228	7.25
cell_85229	7.25
cell_85237	7.25
cell_85270	7.25
cell_85277	7.25
cell_85289	7.25
cell_85304	7.25
cell_85371	7.25
cell_85403	7.25
cell_85425	7.25
cell_85430	7.25
cell_85442	7.25
cell_85475	7.25
cell_85489	7.25
cell_85514	7.25
cell_85532	7.25
cell_85567	7.25
cell_85595	7.25
cell_85604	7.25
cell_85608	7.25
cell_85616	7.25
cell_85622	7.25
cell_85627	7.25
cell_85634	7.25
cell_85647	7.25
cell_85649	7.25
cell_85682	7.25
cell_85689	7.25
cell_85691	7.25
cell_85695	7.25
cell_85699	7.25
cell_85709	7.25
cell_85755	7.25
cell_85762	7.25
cell_85767	7.25
cell_85769	7.25
cell_85771	7.25
cell_85790	7.25
cell_85793	7.25
cell_85810	7.25
cell_85817	7.25
cell_85819	7.25
cell_85847	7.25
cell_85874	7.25
cell_85878	7.25
cell_85891	7.25
cell_85896	7.25
cell_85921	7.25
cell_85951	7.25
cell_85964	7.25
cell_85970	7.25
cell_85976	7.25
cell_85982	7.25
cell_86004	7.25
cell_86012	7.25
cell_86023	7.25
cell_86029	7.25
cell_86045	7.25
cell_86055	7.25
cell_86092	7.25
cell_86097	7.25
cell_86110	7.25
cell_86118	7.25
cell_86145	7.25
cell_86163	7.25
cell_86167	7.25
cell_86172	7.25
cell_86173	7.25
cell_86176	7.25
cell_86188	7.25
cell_86208	7.25
cell_86211	7.25
cell_86222	7.25
cell_86231	7.25
cell_86238	7.25
cell_86263	7.25
cell_86271	7.25
cell_86273	7.25
cell_86289	7.25
cell_86298	7.25
cell_86326	7.25
cell_86329	7.25
cell_86366	7.25
cell_86392	7.25
cell_86421	7.25
cell_86429	7.25
cell_86443	7.25
cell_86456	7.25
cell_86525	7.25
cell_86529	7.25
cell_86530	7.25
cell_86559	7.25
cell_86562	7.25
cell_86568	7.25
cell_86605	7.25
cell_86627	7.25
cell_86636	7.25
cell_86658	7.25
cell_86665	7.25
cell_86671	7.25
cell_86679	7.25
cell_86682	7.25
cell_86706	7.25
cell_86708	7.25
cell_86715	7.25
cell_86725	7.25
cell_86755	7.25
cell_86770	7.25
cell_86782	7.25
cell_86829	7.25
cell_86853	7.25
cell_86859	7.25
cell_86883	7.25
cell_86931	7.25
cell_86933	7.25
cell_86937	7.25
cell_86975	7.25
cell_86978	7.25
cell_86996	7.25
cell_86999	7.25
cell_87019	7.25
cell_87030	7.25
cell_87031	7.25
cell_87079	7.25
cell_87082	7.25
cell_87100	7.25
cell_87130	7.25
cell_87163	7.25
cell_87177	7.25
cell_87182	7.25
cell_87212	7.25
cell_87215	7.25
cell_87228	7.25
cell_87230	7.25
cell_87256	7.25
cell_87257	7.25
cell_87260	7.25
cell_87288	7.25
cell_87291	7.25
cell_87295	7.25
cell_87313	7.25
cell_87331	7.25
cell_87354	7.25
cell_87355	7.25
cell_87360	7.25
cell_87366	7.25
cell_87379	7.25
cell_87396	7.25
cell_87409	7.25
cell_87412	7.25
cell_87419	7.25
cell_87457	7.25
cell_87479	7.25
cell_87492	7.25
cell_87497	7.25
cell_87522	7.25
cell_87524	7.25
cell_87532	7.25
cell_87534	7.25
cell_87550	7.25
cell_87578	7.25
cell_87586	7.25
cell_87592	7.25
cell_87600	7.25
cell_87610	7.25
cell_87618	7.25
cell_87635	7.25
cell_87638	7.25
cell_87644	7.25
cell_87673	7.25
cell_87675	7.25
cell_87680	7.25
cell_87681	7.25
cell_87687	7.25
cell_87700	7.25
cell_87726	7.25
cell_87742	7.25
cell_87748	7.25
cell_87749	7.25
cell_87755	7.25
cell_87766	7.25
cell_87778	7.25
cell_87798	7.25
cell_87807	7.25
cell_87836	7.25
cell_87851	7.25
cell_87895	7.25
cell_87907	7.25
cell_87914	7.25
cell_87917	7.25
cell_87925	7.25
cell_87934	7.25
cell_87943	7.25
cell_87950	7.25
cell_87958	7.25
cell_87971	7.25
cell_88000	7.25
cell_88007	7.25
cell_88013	7.25
cell_88016	7.25
cell_88042	7.25
cell_88059	7.25
cell_88069	7.25
cell_88074	7.25
cell_88083	7.25
cell_88102	7.25
cell_88109	7.25
cell_88121	7.25
cell_88125	7.25
cell_88163	7.25
cell_88176	7.25
cell_88202	7.25
cell_88217	7.25
cell_88234	7.25
cell_88240	7.25
cell_88293	7.25
cell_88306	7.25
cell_88314	7.25
cell_88332	7.25
cell_88355	7.25
cell_88378	7.25
cell_88389	7.25
cell_88392	7.25
cell_88423	7.25
cell_88442	7.25
cell_88465	7.25
cell_88509	7.25
cell_88513	7.25
cell_88525	7.25
cell_88526	7.25
cell_88531	7.25
cell_88535	7.25
cell_88548	7.25
cell_88557	7.25
cell_88587	7.25
cell_88618	7.25
cell_88625	7.25
cell_88628	7.25
cell_88631	7.25
cell_88642	7.25
cell_88692	7.25
cell_88693	7.25
cell_88727	7.25
cell_88728	7.25
cell_88750	7.25
cell_88751	7.25
cell_88774	7.25
cell_88781	7.25
cell_88794	7.25
cell_88807	7.25
cell_88809	7.25
cell_88817	7.25
cell_88818	7.25
cell_88822	7.25
cell_88872	7.25
cell_88877	7.25
cell_88878	7.25
cell_88887	7.25
cell_88898	7.25
cell_88901	7.25
cell_88938	7.25
cell_88950	7.25
cell_88962	7.25
cell_88963	7.25
cell_88974	7.25
cell_88996	7.25
cell_89001	7.25
cell_89044	7.25
cell_89066	7.25
cell_89068	7.25
cell_89095	7.25
cell_89098	7.25
cell_89102	7.25
cell_89107	7.25
cell_89126	7.25
cell_89140	7.25
cell_89141	7.25
cell_89176	7.25
cell_89182	7.25
cell_89185	7.25
cell_89187	7.25
cell_89199	7.25
cell_89201	7.25
cell_89215	7.25
cell_89219	7.25
cell_89225	7.25
cell_89236	7.25
cell_89271	7.25
cell_89281	7.25
cell_89299	7.25
cell_89308	7.25
cell_89329	7.25
cell_89356	7.25
cell_89365	7.25
cell_89384	7.25
cell_89402	7.25
cell_89412	7.25
cell_89416	7.25
cell_89444	7.25
cell_89451	7.25
cell_89461	7.25
cell_89464	7.25
cell_89533	7.25
cell_89542	7.25
cell_89543	7.25
cell_89565	7.25
cell_89598	7.25
cell_89600	7.25
cell_89606	7.25
cell_89623	7.25
cell_89626	7.25
cell_89628	7.25
cell_89634	7.25
cell_89635	7.25
cell_89654	7.25
cell_89670	7.25
cell_89680	7.25
cell_89690	7.25
cell_89705	7.25
cell_89709	7.25
cell_89714	7.25
cell_89771	7.25
cell_89772	7.25
cell_89779	7.25
cell_89808	7.25
cell_89811	7.25
cell_89820	7.25
cell_89841	7.25
cell_89868	7.25
cell_89909	7.25
cell_89910	7.25
cell_89917	7.25
cell_89934	7.25
cell_89940	7.25
cell_89947	7.25
cell_89965	7.25
cell_89967	7.25
cell_89969	7.25
cell_89970	7.25
cell_89974	7.25
cell_89980	7.25
cell_89984	7.25
cell_89986	7.25
cell_90015	7.25
cell_90023	7.25
cell_90042	7.25
cell_90044	7.25
cell_90069	7.25
cell_90073	7.25
cell_90101	7.25
cell_90148	7.25
cell_90149	7.25
cell_90153	7.25
cell_90158	7.25
cell_90180	7.25
cell_90181	7.25
cell_90182	7.25
cell_90186	7.25
cell_90187	7.25
cell_90216	7.25
cell_90222	7.25
cell_90230	7.25
cell_90292	7.25
cell_90293	7.25
cell_90303	7.25
cell_90321	7.25
cell_90323	7.25
cell_90337	7.25
cell_90389	7.25
cell_90407	7.25
cell_90412	7.25
cell_90426	7.25
cell_90433	7.25
cell_90436	7.25
cell_90449	7.25
cell_90454	7.25
cell_90486	7.25
cell_90496	7.25
cell_90498	7.25
cell_90521	7.25
cell_90526	7.25
cell_90578	7.25
cell_90590	7.25
cell_90600	7.25
cell_90613	7.25
cell_90614	7.25
cell_90628	7.25
cell_90639	7.25
cell_90655	7.25
cell_90699	7.25
cell_90707	7.25
cell_90736	7.25
cell_90760	7.25
cell_90771	7.25
cell_90780	7.25
cell_90843	7.25
cell_90849	7.25
cell_90851	7.25
cell_90882	7.25
cell_90924	7.25
cell_90938	7.25
cell_90945	7.25
cell_90966	7.25
cell_91011	7.25
cell_91019	7.25
cell_91039	7.25
cell_91040	7.25
cell_91072	7.25
cell_91077	7.25
cell_91081	8.25
cell_91084	8.25
cell_91106	8.25
cell_91116	8.25
cell_91118	8.25
cell_91131	8.25
cell_91150	8.25
cell_91177	8.25
cell_91216	8.25
cell_91217	8.25
cell_91229	8.25
cell_91250	8.25
cell_91260	8.25
cell_91314	8.25
cell_91321	8.25
cell_91328	8.25
cell_91353	8.25
cell_91361	8.25
cell_91362	8.25
cell_91368	8.25
cell_91379	8.25
cell_91389	8.25
cell_91395	8.25
cell_91399	8.25
cell_91417	8.25
cell_91440	8.25
cell_91442	8.25
cell_91455	8.25
cell_91484	8.25
cell_91510	8.25
cell_91517	8.25
cell_91568	8.25
cell_91583	8.25
cell_91592	8.25
cell_91627	8.25
cell_91630	8.25
cell_91654	8.25
cell_91670	8.25
cell_91689	8.25
cell_91717	8.25
cell_91747	8.25
cell_91792	8.25
cell_91811	8.25
cell_91815	8.25
cell_91820	8.25
cell_91824	8.25
cell_91825	8.25
cell_91836	8.25
cell_91903	8.25
cell_91904	8.25
cell_91964	8.25
cell_92004	8.25
cell_92091	8.25
cell_92101	8.25
cell_92111	8.25
cell_92115	8.25
cell_92159	8.25
cell_92166	8.25
cell_92241	8.25
cell_92292	8.25
cell_92296	8.25
cell_92306	8.25
cell_92404	8.25
cell_92430	8.25
cell_92439	8.25
cell_92440	8.25
cell_92462	8.25
cell_92517	8.25
cell_92553	8.25
cell_92569	8.25
cell_92583	8.25
cell_92610	8.25
cell_92619	8.25
cell_92670	8.25
cell_92682	8.25
cell_92683	8.25
cell_92715	8.25
cell_92771	8.25
cell_92772	8.25
cell_92777	8.25
cell_92821	8.25
cell_92823	8.25
cell_92860	8.25
cell_92869	8.25
cell_92881	8.25
cell_92882	8.25
cell_92885	8.25
cell_92912	8.25
cell_92937	8.25
cell_92984	8.25
cell_93011	8.25
cell_93088	8.25
cell_93099	8.25
cell_93123	8.25
cell_93128	8.25
cell_93131	8.25
cell_93169	8.25
cell_93192	8.25
cell_93275	8.25
cell_93301	8.25
cell_93306	8.25
cell_93307	8.25
cell_93322	8.25
cell_93326	8.25
cell_93381	8.25
cell_93412	8.25
cell_93415	8.25
cell_93462	8.25
cell_93470	8.25
cell_93495	8.25
cell_93509	8.25
cell_93522	8.25
cell_93547	8.25
cell_93552	8.25
cell_93571	8.25
cell_93580	8.25
cell_93581	8.25
cell_93608	8.25
cell_93649	8.25
cell_93693	8.25
cell_93716	8.25
cell_93750	8.25
cell_93766	8.25
cell_93795	8.25
cell_93808	8.25
cell_93811	8.25
cell_93823	8.25
cell_93874	8.25
cell_93879	8.25
cell_93891	8.25
cell_93924	8.25
cell_93943	8.25
cell_93988	8.25
cell_94160	8.25
cell_94166	8.25
cell_94185	8.25
cell_94192	8.25
cell_94215	8.25
cell_94232	8.25
cell_94240	8.25
cell_94303	8.25
cell_94307	8.25
cell_94342	8.25
cell_94349	8.25
cell_94406	8.25
cell_94426	8.25
cell_94628	8.25
cell_94629	8.25
cell_94669	8.25
cell_94686	8.25
cell_94692	8.25
cell_94723	8.25
cell_94725	8.25
cell_94733	8.25
cell_94746	8.25
cell_94771	8.25
cell_94812	8.25
cell_94932	8.25
cell_94941	8.25
cell_94942	8.25
cell_94991	8.25
cell_95026	8.25
cell_95092	8.25
cell_95096	8.25
cell_95104	8.25
cell_95110	8.25
cell_95126	8.25
cell_95160	8.25
cell_95172	8.25
cell_95173	8.25
cell_95193	8.25
cell_95224	8.25
cell_95240	8.25
cell_95242	8.25
cell_95243	8.25
cell_95249	8.25
cell_95272	8.25
cell_95313	8.25
cell_95338	8.25
cell_95392	8.25
cell_95469	8.25
cell_95479	8.25
cell_95511	8.25
cell_95514	8.25
cell_95538	8.25
cell_95621	8.25
cell_95676	8.25
cell_95716	8.25
cell_95738	8.5
cell_95743	8.5
cell_95808	8.5
cell_95845	8.5
cell_95878	8.5
cell_95883	8.5
cell_95923	8.5
cell_95954	8.5
cell_95980	8.5
cell_96004	8.5
cell_96006	8.5
cell_96024	8.5
cell_96052	8.5
cell_96055	8.5
cell_96145	8.5
cell_96148	8.5
cell_96158	8.5
cell_96168	8.5
cell_96171	8.5
cell_96175	8.5
cell_96219	8.5
cell_96229	8.5
cell_96231	8.5
cell_96263	8.5
cell_96279	8.5
cell_96361	8.5
cell_96365	8.5
cell_96405	8.5
cell_96432	8.5
cell_96470	8.5
cell_96500	8.5
cell_96531	8.5
cell_96540	8.5
cell_96690	8.5
cell_96691	8.5
cell_96740	8.5
cell_96779	8.5
cell_96891	8.5
cell_96896	8.5
cell_96964	8.5
cell_97029	8.5
cell_97120	8.5
cell_97143	8.5
cell_97188	8.5
cell_97210	8.5
cell_97218	8.5
cell_97227	8.5
cell_97328	8.5
cell_97361	8.5
cell_97383	8.5
cell_97420	8.5
cell_97426	8.5
cell_97428	8.5
cell_97432	8.5
cell_97451	8.5
cell_97465	8.5
cell_97474	8.5
cell_97509	8.5
cell_97516	8.5
cell_97525	8.5
cell_97562	8.5
cell_97564	8.5
cell_97602	8.5
cell_97653	8.5
cell_97701	8.5
cell_97705	8.5
cell_97746	8.5
cell_97754	8.5
cell_97848	8.5
cell_97874	8.5
cell_97894	8.5
cell_97906	8.5
cell_97929	8.5
cell_97968	8.5
cell_98004	8.5
cell_98022	8.5
cell_98051	8.5
cell_98110	8.5
cell_98153	8.5
cell_98175	8.5
cell_98180	8.5
cell_98212	8.5
cell_98271	8.5
cell_98312	8.5
cell_98414	8.5
cell_98432	8.5
cell_98435	8.5
cell_98437	8.5
cell_98440	8.5
cell_98450	8.5
cell_98478	8.5
cell_98503	8.5
cell_98600	8.5
cell_98616	8.5
cell_98621	8.5
cell_98633	8.5
cell_98699	8.5
cell_98710	8.5
cell_98715	8.5
cell_98718	8.5
cell_98722	8.5
cell_98747	8.5
cell_98776	8.5
cell_98879	8.5
cell_98890	8.5
cell_98907	8.5
cell_98958	8.5
cell_99004	8.5
cell_99041	8.5
cell_99105	8.5
cell_99131	8.5
cell_99143	8.5
cell_99149	8.5
cell_99160	8.5
cell_99212	8.5
cell_99232	8.5
cell_99237	8.5
cell_99244	8.5
cell_99247	8.5
cell_99249	8.5
cell_99266	8.5
cell_99299	8.5
cell_99301	8.5
cell_99307	8.5
cell_99311	8.5
cell_99337	8.5
cell_99361	8.5
cell_99382	8.5
cell_99454	8.5
cell_99491	8.5
cell_99497	8.5
cell_99515	8.5
cell_99544	8.5
cell_99586	8.5
cell_99599	8.5
cell_99643	8.5
cell_99671	8.5
cell_99704	8.5
cell_99708	8.5
cell_99710	8.5
cell_99734	8.5
cell_99747	8.5
cell_99774	8.5
cell_99793	8.5
cell_99887	8.5
cell_99950	8.5
cell_100017	8.5
cell_100022	8.5
cell_100181	8.5
cell_100185	8.5
cell_100230	8.5
cell_100243	8.5
cell_100246	8.5
cell_100319	8.5
cell_100332	8.5
cell_100344	8.5
cell_100348	8.5
cell_100385	8.5
cell_100407	8.5
cell_100442	8.5
cell_100448	8.5
cell_100476	8.5
cell_100496	8.5
cell_100512	8.5
cell_100619	8.5
cell_100621	8.5
cell_100633	8.5
cell_100635	8.5
cell_100655	8.5
cell_100656	8.5
cell_100672	8.5
cell_100694	8.5
cell_100754	8.5
cell_100764	8.5
cell_100767	8.5
cell_100770	8.5
cell_100774	8.5
cell_100787	8.5
cell_100829	8.5
cell_100858	8.5
cell_100859	8.5
cell_100864	8.5
cell_100875	8.5
cell_100906	8.5
cell_100925	8.5
cell_100931	8.5
cell_100936	8.5
cell_100940	8.5
cell_100959	8.5
cell_100962	8.5
cell_101003	8.5
cell_101012	8.5
cell_101025	8.5
cell_101050	8.5
cell_101059	8.5
cell_101067	8.5
cell_101068	8.5
cell_101088	8.5
cell_101089	8.5
cell_101104	8.5
cell_101137	8.5
cell_101153	8.5
cell_101175	8.5
cell_101216	8.5
cell_101229	8.5
cell_101260	8.5
cell_101307	8.5
cell_101346	8.5
cell_101361	8.5
cell_101387	8.5
cell_101397	8.5
cell_101418	8.5
cell_101443	8.5
cell_101466	8.5
cell_101517	8.5
cell_101521	8.5
cell_101527	8.5
cell_101561	8.5
cell_101565	8.5
cell_101575	8.5
cell_101580	8.5
cell_101641	8.5
cell_101652	8.5
cell_101653	8.5
cell_101718	8.5
cell_101725	8.5
cell_101742	8.5
cell_101785	8.5
cell_101789	8.5
cell_101816	8.5
cell_101845	8.5
cell_101897	8.5
cell_101920	8.5
cell_102011	8.5
cell_102059	8.5
cell_102112	8.5
cell_102120	8.5
cell_102133	8.5
cell_102135	8.5
cell_102141	8.5
cell_102305	8.5
cell_102306	8.5
cell_102307	8.5
cell_102317	8.5
cell_102328	8.5
cell_102333	8.5
cell_102346	8.5
cell_102402	8.5
cell_102406	8.5
cell_102430	8.5
cell_102493	8.5
cell_102506	8.5
