id	Foregut 2	Pharyngeal endoderm	Foregut 1	Midgut	Hindgut 2	Midgut/Hindgut	Hindgut 1	ExE endoderm
cell_45273	9.610431338953368e-05	8.16694073317055e-05	0.00030815800185915313	0.00018941017737822218	0.00010675967372810118	0.00012111090247716483	0.00018237369834212105	0.00022807461481283453
cell_45303	0.002498496407830658	0.002545153685684001	0.0024104887145270843	0.0023746226414850585	0.002350912393060506	0.0024050616272831005	0.0019753829298067437	1.0575925577753389e-06
cell_45335	6.812132924976744e-07	3.6456593329646937e-07	8.59599659484014e-06	3.3791978042533317e-06	4.979845162112521e-07	8.188098031216516e-07	9.213877888216189e-07	0.012283223189225116
cell_45355	0.0017446770222318113	0.0017809433894522228	0.0016095225083568516	0.0016165606550336694	0.0016712514169358924	0.0016768988580757812	0.0013676043398083214	5.424500630202575e-07
cell_45357	0.00047506796642708525	0.0004025513872346444	0.0004904018688436008	0.0006851956884885812	0.0008782550789430033	0.0006585175559298864	0.002594975291889973	1.480934882675738e-06
cell_45361	0.0017428669098705127	0.0016562118348632472	0.0018683996276571866	0.0019176829760769282	0.0018497192055644048	0.001870503243593997	0.0017023935093543833	3.4012469384187358e-06
cell_45387	0.002250457813785102	0.0022991191273546117	0.002140371357376732	0.0021103609737723127	0.002109381708909754	0.0021546861064133094	0.001713678041653728	1.0457747937726977e-06
cell_45392	0.0020853252210916062	0.0020283330147771324	0.0021386595651400283	0.0021794367852387806	0.0021506368786164388	0.0021590340947015467	0.001994299489289889	2.672189181163148e-06
cell_45421	0.0024378048064029605	0.002506666020057547	0.0022725339959714613	0.0022400357389900896	0.0022582016350474027	0.0023066304767515784	0.0017722753712331224	7.160394036640845e-07
cell_45522	0.00048721946204028586	0.0004184132436348878	0.0005772103631883704	0.0007055040451796821	0.0008123254366951603	0.0006612972922138489	0.0020507964852681986	7.1615544807986e-06
cell_45609	0.002210114108253089	0.0022458681969081714	0.002179696153374528	0.0021154749257038838	0.0020319741835591928	0.0021125034987662444	0.0016452989684847608	1.2317667735065368e-06
cell_45615	0.0016196093408398647	0.0016550663989650567	0.001512802737967157	0.0015052134300314489	0.0015283384958211927	0.0015492326581907968	0.0012386062080559012	5.799998146945357e-07
cell_45619	0.000352825272718265	0.00030327151679208735	0.0005248341742355291	0.0005375442722347726	0.000513947060903504	0.00047042327337264134	0.0010507340145026244	5.81532516761886e-05
cell_45660	0.0013439696796888926	0.0013761080990053597	0.0012409012745607604	0.0012392220472518325	0.0012794872414207546	0.0012892563335506874	0.0010150888093138273	3.649099236345841e-07
cell_45663	0.0023457601369321394	0.0023846408248685306	0.0022214685076301366	0.0022123193231918174	0.002242619108635091	0.002273118880568526	0.0018136128235393617	8.508889543475128e-07
cell_45667	0.002574988286612605	0.0026311590576596597	0.0024211326280949553	0.002401557374641081	0.0024301337021289853	0.0024691406395915107	0.0019442026246029598	8.454878891816204e-07
cell_45671	0.0003520717286167744	0.00029660466560491315	0.00038714332208393315	0.00052506026806485	0.0006726584669575903	0.0005031681618845479	0.0020608765203998323	2.5668711357383416e-06
cell_45790	0.0021221357197721015	0.002081591063653961	0.002113176282003233	0.0021752224191690065	0.0021870796539821165	0.002180804050085096	0.0020337375111958347	1.4035453273138134e-06
cell_45847	1.0352074181906278e-06	6.884109374330098e-07	8.491591162922963e-06	3.716034057680358e-06	9.392987284310535e-07	1.2866144271252457e-06	1.5064778985307692e-06	0.009721144844647598
cell_45874	0.0017295020765542477	0.0016218457431394252	0.0017539669140070302	0.0019617140020732993	0.002173921896292725	0.001979502507787618	0.003063288151108611	2.6603753009813696e-06
cell_45877	0.002178103616228407	0.0022383304481983493	0.0020516381156747707	0.002013578342213182	0.002006493797619498	0.002054219038392808	0.001630302773600247	7.581060601817278e-07
cell_46004	7.415315686001133e-07	4.446789955050924e-07	7.792347730263493e-06	3.1991826342933734e-06	6.086020457147161e-07	9.173823558333656e-07	1.0177122688446878e-06	0.00982590217689678
cell_46008	0.0001443603072234036	0.0001249229943163019	0.00031732385890762536	0.00024571759484304456	0.00018010620436719922	0.00018363829664722376	0.00034808990362693765	0.00010578083407533069
cell_46026	0.0023373514348368806	0.0023908747907807736	0.0021853590144454505	0.0021756908612300513	0.0022044126977305116	0.002232102013949075	0.001837734446616239	7.387234739826406e-07
cell_46038	0.002733348137251301	0.0027650832464986737	0.002655718815826512	0.0026244423624813005	0.0026087481792026056	0.002662838586751495	0.0021436146874222748	1.2093352283937326e-06
cell_46061	0.002606740444419848	0.0025853418379666194	0.002606970215148704	0.0026230211598841065	0.002597578913504492	0.0026334503335641558	0.00225891133273523	1.7245355782062212e-06
cell_46071	0.0020143585059544857	0.0020629021484095955	0.0018580397343028836	0.0018549520656641878	0.0019087846586353019	0.001923606256077504	0.0015330168732061874	5.781501659244451e-07
cell_46096	4.3848354535740275e-05	3.56028672437778e-05	0.00020847931332846365	0.00011054591050087102	5.096794116846304e-05	5.902411850947103e-05	0.00011241779878405701	0.00018862585178459052
cell_46098	0.000847411770868091	0.0007775389115210598	0.00103125538926754	0.0010622693905436333	0.0010390033190175183	0.0010000400358637427	0.0014534325553992276	3.582589677681961e-05
cell_46130	0.0001252275776189114	0.00010764610459991805	0.0003168022957201306	0.00022541640809651436	0.00015015398657544188	0.0001563401651094097	0.00031627949437826444	6.759990904852527e-05
cell_46156	0.0013723303662821758	0.001297845608310182	0.0016091466273708804	0.0015964818299142463	0.0015128501870779413	0.0015034329616528557	0.0018930451819650477	7.660726099813262e-06
cell_46162	2.647507489001873e-05	2.1104906222461584e-05	0.00014766237054718594	7.43134626155837e-05	3.0460244485231163e-05	3.640409274027165e-05	7.130000054124419e-05	0.0002933888632907446
cell_46172	7.326136425209134e-07	4.2130719139715626e-07	8.197858900550567e-06	3.2880699834180497e-06	5.591497281732386e-07	8.797299411602068e-07	9.301426549639332e-07	0.011138583704308222
cell_46174	8.063317973663159e-07	4.7613144526890174e-07	8.673392607401584e-06	3.541925821690755e-06	6.5576209327942e-07	9.898597044055638e-07	1.165827138205818e-06	0.011609227303439395
cell_46176	2.593763008522684e-06	1.8998206163135301e-06	1.959833280363574e-05	8.967405033573991e-06	2.6818335082538087e-06	3.531827659193621e-06	4.998254586529952e-06	0.007854353089252728
cell_46179	9.502877909515443e-07	6.081046537867287e-07	8.51178119715986e-06	3.64342430875462e-06	8.406970722105647e-07	1.1781359597987488e-06	1.3847433255431764e-06	0.010626827479921542
cell_46226	0.0019260862215935463	0.0019702146396097446	0.001782178054583319	0.0017781808848750657	0.0018192342865655192	0.0018409704356819503	0.0014383059201673312	5.936781903541173e-07
cell_46237	0.0021858985903616306	0.0021207870024614987	0.0021694682781485284	0.0022869281593812657	0.002402793878827641	0.0023260314919702585	0.0024376769537086335	1.8437962748537735e-06
cell_46293	0.0018751061265919	0.001852208284773936	0.0019133253552605044	0.0019145926911854412	0.0018784237315041267	0.0019027835097750127	0.0017315152796889815	2.2178283642509294e-06
cell_46342	0.0002054091872069836	0.00017846568607806496	0.00038562313511947494	0.00032787942692960825	0.00025727889848412255	0.0002580422979360631	0.0004892052345699709	0.00021937454510495213
cell_46346	0.0003230286742398744	0.0002590240018439462	0.000319712686281122	0.000519650834084617	0.0007449874500720483	0.0004998899111554179	0.002791504218598651	5.959938513326842e-07
cell_46355	0.0023960984124505105	0.002461589382931798	0.002257028775640368	0.002222032171963432	0.002220950389575435	0.0022686302210457392	0.0018214296871205276	7.897982873646896e-07
cell_46359	0.001481991217398952	0.0013959329955217765	0.0015786806428387285	0.0016623928274269353	0.0016583786915410207	0.0016214965975751687	0.0018450326216634223	3.246358219608472e-06
cell_46420	0.0021873959489694178	0.002281566628551188	0.0020597842564590153	0.001972218673134798	0.001931346954676194	0.0020107056203831596	0.0015018853109383342	6.393276355734238e-07
cell_46466	0.0019091105555260925	0.0018093089934979375	0.0020731186328575776	0.002128103184120951	0.0020674376186529913	0.0020664751000729893	0.0020911803143591435	5.177901761693169e-06
cell_46470	0.0015950380828731036	0.0015350941418624743	0.0018067384099383396	0.0017513202680581098	0.0016085564137973667	0.001669144545379189	0.001480528037014078	5.7868774429252875e-06
cell_46520	0.00293433133335978	0.002926040474214148	0.0028345021140475366	0.0028850439252914905	0.0029289758974758253	0.0029367955759778404	0.0025079767534671115	1.384512149780627e-06
cell_46534	9.80421812920836e-07	6.405229636827069e-07	8.738838067215778e-06	3.7783820530755428e-06	9.01747100934866e-07	1.2496946361205748e-06	1.6049155587101713e-06	0.00928108382540752
cell_46558	0.002216580113994286	0.002248824947643625	0.0022023454095686503	0.0021357906537748115	0.0020661565927607086	0.0021372247614256114	0.0017057435660493064	1.0768949113893165e-06
cell_46560	7.829405962636184e-07	5.06987940750757e-07	6.902510260713889e-06	2.976644259706386e-06	7.02679724877249e-07	9.778795710257605e-07	1.2098004012100488e-06	0.008037243685559569
cell_46576	0.0024838300307553863	0.0024753579895560813	0.002449287903620525	0.002466866302451582	0.002480503830648657	0.002497701600002399	0.0021630781414552114	1.3908834688781128e-06
cell_46581	0.0020424996956547726	0.002096832832245914	0.0019022081874007903	0.0018816994069798599	0.0019066200821958876	0.0019417182613068076	0.001497982162005301	6.53813127198679e-07
cell_46585	0.00018571462068273117	0.00015801297047215846	0.00027545112074208025	0.0002958183228081689	0.0002908905262965242	0.00024426166835514934	0.0008658722222414104	6.04280095606465e-06
cell_46587	5.964819581558379e-07	3.1227234240259376e-07	7.632665482575937e-06	2.968609699518476e-06	4.1199777808343473e-07	6.935659283819174e-07	7.203190400401078e-07	0.011261488849533496
cell_46600	0.0013636076795795408	0.0012525483278597379	0.001519535615149695	0.0016466999222385604	0.0017038661988166733	0.0015945481101490141	0.002431856924089847	7.07839467234672e-06
cell_46693	0.0027244754243827434	0.002706744865258434	0.0027184160468274533	0.002730827218951103	0.0027218173816327303	0.002751443581449439	0.002370684979354486	1.946295916241086e-06
cell_46704	0.00033519555798886946	0.00029068969820815786	0.00041827610945993366	0.000485939741135169	0.0005166698263967082	0.0004359060399582237	0.0012951260950121676	4.7954617335798585e-06
cell_46706	8.134498672538156e-07	4.695718425682905e-07	1.00577352632001e-05	4.0473191514582955e-06	6.710723936126979e-07	1.0620862898230154e-06	1.3606645291451608e-06	0.010239028190009674
cell_46728	2.0126333645996056e-06	1.5717183531101436e-06	8.964567846037159e-06	4.814727003415556e-06	2.0647416664375747e-06	2.5219608460397705e-06	2.778309594115163e-06	0.006343216348657789
cell_46730	0.002538477959612149	0.0025363441044200254	0.002489069785450981	0.0025037410638281956	0.002516284810651403	0.0025374795063714825	0.00217615126410682	1.4925452122923068e-06
cell_46760	0.002203710766479438	0.0022375271443409285	0.0020671907052388157	0.00207706771584604	0.002113939878182369	0.002134218023812648	0.0017340025743105608	8.170830518290114e-07
cell_46779	0.0005648447968328611	0.0004843149423676749	0.0006099366322082548	0.0008024841293453801	0.0009774546895571685	0.0007641953033789716	0.00266179734483777	2.6076493456051877e-06
cell_46781	0.0022001019646386262	0.0022560792484841337	0.002062870793614913	0.002037042506957906	0.002043276180426499	0.002086724925041404	0.0016374903024858533	7.381377957586147e-07
cell_46789	0.00291479873120518	0.0029460654940220766	0.0027897058411541745	0.0027919492818830388	0.0028190212903402697	0.002854841116214664	0.0023175543768047158	1.1698180361844817e-06
cell_46814	0.0024291275044598195	0.002506763188031643	0.0022568302395087683	0.0022197521305778486	0.002231343201402366	0.0022788700344848023	0.0017972722806729017	7.256634578131994e-07
cell_46852	0.001601464858594275	0.0015672925593762984	0.0016028203464191972	0.001654822877341861	0.0016711470493108527	0.001649876007488192	0.0016950679946206811	1.598972727683288e-06
cell_46870	5.064929664605069e-07	2.2923973545465822e-07	7.5181780949653234e-06	2.8313213266103605e-06	3.0249587005096387e-07	5.680090292866146e-07	5.575048700057096e-07	0.012946779250535594
cell_46871	0.002295793476763929	0.0022976286584913976	0.0022358173987406292	0.002257317709639225	0.0022739676326446255	0.002285558181191825	0.0020213101638953935	1.786913136828346e-06
cell_46961	0.0013612073386364385	0.001400338091994033	0.0012656748603557136	0.0012464011296927067	0.0012525193978732481	0.0012825918956986438	0.0009704468561602078	4.429342765405204e-07
cell_46968	0.0019135484281013664	0.0019594312331909424	0.0017653095206683308	0.001762919877637205	0.0018070722040294293	0.0018268125737398847	0.0014337350536100077	5.586339553541854e-07
cell_47004	0.0011782743088867575	0.0011265352786811735	0.0013493429787262538	0.0013289149848025228	0.0012394854765072898	0.001260203376007896	0.0013155618999851617	4.822533413045977e-05
cell_47018	4.853600585781337e-07	2.2722744163158002e-07	7.187077981387076e-06	2.7207314355142293e-06	3.035470785011131e-07	5.605829482320837e-07	5.777999246734514e-07	0.011169569186852643
cell_47040	5.876595292502389e-07	3.308598921111697e-07	6.614627663246367e-06	2.638849731274455e-06	4.394548202510834e-07	6.960891692859786e-07	6.938616948358826e-07	0.009951526212263584
cell_47066	0.00020553709864422115	0.00017556964637193169	0.0004037525937808715	0.0003459015589617737	0.0002730819973615779	0.00027170032925633773	0.0005239571693469738	0.00033369473281523606
cell_47076	0.0019172068191254704	0.001973818745973884	0.0018064344008336488	0.0017679037388501429	0.001764989637301021	0.0018113605494275231	0.001394942491894213	6.364225255853152e-07
cell_47097	0.0010957302279634398	0.0010174876917033375	0.0012672224357521706	0.0012792338542743859	0.0011842895403968163	0.001204324444992335	0.0011964858592108756	6.094353810939655e-06
cell_47099	0.00026545775798635394	0.00023367610692768965	0.0004487590755845908	0.00040001645433376825	0.0003315596529582956	0.00032523795550219655	0.0006415176965600043	3.420799522464572e-05
cell_47135	9.797320583694207e-07	6.066106078063221e-07	1.0601588548640275e-05	4.417592105731815e-06	8.734387521150113e-07	1.3057895144583434e-06	1.7193427202982534e-06	0.009899633004153655
cell_47137	0.0003172500571138123	0.0002767800619230969	0.0005249604543857944	0.00048867117760402	0.000419868404298079	0.00040317187598301726	0.0008416587507962971	5.5148702033701105e-05
cell_47142	0.0025640670218182735	0.0025734208153371	0.0025230917883737243	0.002512413305103057	0.002502690344344857	0.0025425232484796705	0.002117548176961568	1.7306158482445453e-06
cell_47157	0.002541948194786651	0.0025151690525066226	0.0025965234582228385	0.0025879710519369297	0.0025532873960409414	0.002587455587128408	0.002279701688359291	2.7596792456794543e-06
cell_47178	0.0026428676211137305	0.0026949725559778726	0.0024910854875573553	0.0024762942162605693	0.002489910887675035	0.002535873697111469	0.0019969168812765236	9.343069084879243e-07
cell_47221	0.002464986465900949	0.002549063689817787	0.002318507614557369	0.0022543013970032764	0.0022138410011360602	0.0022876742419734863	0.0017854863264080939	8.569485026035623e-07
cell_47234	0.0003089993150397611	0.00027904199223155853	0.0005722705008481656	0.00045056323115538944	0.0003356716284285497	0.0003561444351050377	0.0005159630934735965	3.0777753603850554e-05
cell_47250	0.0003782765989752431	0.0003370609646754318	0.0005777520082433599	0.0005483636014319825	0.0004832380855528684	0.00046152720178022153	0.0009685596904492823	2.5462838084743478e-05
cell_47261	5.252736424661028e-07	2.4578410028455804e-07	7.5756095514032906e-06	2.878501686860951e-06	3.266216229589015e-07	6.009353191674167e-07	6.015555973599407e-07	0.012224195847920833
cell_47271	0.0007140002782621084	0.0006315666531600673	0.0008717135470358503	0.000973962534691768	0.0010235424955993757	0.0009017721047712749	0.0021345488997450046	1.2212359981854341e-05
cell_47286	0.0014525457718781516	0.0013361815877790595	0.0015546367657740575	0.0017249659946072266	0.0018495620809312351	0.0017033063879552533	0.0026258309999190677	4.215109406158109e-06
cell_47291	0.0029103745137623533	0.0029456454772475715	0.0028135557617429622	0.0027929546830700812	0.002793340250195226	0.0028430271141767502	0.002298927334014552	1.2492311266376429e-06
cell_47298	0.00034996325986879137	0.0003117342907220187	0.0004407754290264904	0.0004822822139481217	0.000490671188791381	0.0004347693137499342	0.0010795389005547771	7.634662763326242e-06
cell_47309	0.0003762687956079869	0.00031105748591906584	0.00037263311910803423	0.0005652452716774217	0.0007982710185596576	0.0005602841234128265	0.0026010067901139663	6.786631711132656e-07
cell_47314	8.791853813341426e-05	7.509749813524893e-05	0.0002541303960197399	0.00016707093989508842	0.0001013001670639023	0.00011048665288761692	0.00019462787538713654	9.509210481590655e-05
cell_47321	0.00041991056675211807	0.0003737677522006529	0.0006504918511336523	0.0005984384617446927	0.0005098080170290537	0.0005131307012122624	0.0007571667084843846	0.00041601164177404605
cell_47358	0.0023676062459366894	0.002312272877361689	0.0023034912019949043	0.0024245597698736667	0.0025330417752726254	0.0024720549846529703	0.0024103063799271658	1.4327110372283637e-06
cell_47360	0.0009816822576662505	0.0009222067107949023	0.0012173702422799762	0.0011839458012596964	0.001092424147850836	0.0010869926470963417	0.0014906890667452212	1.3077136488676488e-05
cell_47371	0.0018321925589340057	0.001871075958278785	0.0017223163699110478	0.0017081532586218557	0.001712530323826101	0.0017475929103318614	0.0013678998563356381	6.996997724801626e-07
cell_47407	0.0010601295514145205	0.00098302697091149	0.0012412178924053718	0.0012861185932277002	0.001266783034278428	0.0012185047694645448	0.0017564804477579578	2.297452068070742e-05
cell_47421	0.0024509640564419418	0.0024993524014482044	0.0023384404658568225	0.002308501933395194	0.0022920820589243975	0.0023468546580604284	0.0018583615196019862	9.60078967963587e-07
cell_47435	0.0016691130693822708	0.0015711956475254816	0.0017977506589465892	0.0018888239306939988	0.0018891687983426308	0.001836955200466984	0.002208778882621169	4.477415046701738e-06
cell_47446	0.002213857477574733	0.002267271715503182	0.00206948828497329	0.002052481272089666	0.0020712159883739642	0.0021105563852310107	0.001642157691815242	7.648362444206534e-07
cell_47472	0.0019556831491895892	0.0020047936149551783	0.0018258756691065404	0.0018067865484156253	0.001827494487844539	0.001860577793201976	0.001444771837867912	6.109380937841662e-07
cell_47532	0.0025330551279609064	0.0025990902410193465	0.0023733996367955265	0.002340198283362518	0.0023592103376763574	0.002405534625595809	0.00187454228265572	7.82027580685688e-07
cell_47556	0.002048359005515299	0.002116303296543859	0.0019222580031471096	0.0018748128402973506	0.0018441107064887964	0.001901690831526403	0.0015017125238541798	6.843555855187837e-07
cell_47563	0.0022594578240898913	0.0022205995528040206	0.0022868122428314017	0.002322157975609788	0.0023280605148875066	0.002328815238259699	0.0021567587261958955	1.794258552681618e-06
cell_47584	0.002205897685020472	0.00220411241818525	0.002211383571491511	0.002190505110167633	0.0021410546831144707	0.0021867626167508094	0.001860630893532934	1.5701397688634055e-06
cell_47591	0.0007811540467326302	0.0007491706136375	0.0008497307778463803	0.0008437793891211126	0.0007794885495416623	0.0008090234293029062	0.0006687075819369317	2.5861882007795167e-06
cell_47631	0.002125868384741105	0.0021922691059391166	0.002022162799862035	0.0019657786847449327	0.001945861438588141	0.0020011308433930132	0.001585741693131991	7.42267722846527e-07
cell_47645	0.0005263177875683253	0.00045374105247787097	0.0005382499461821305	0.0007299721411518769	0.0009173750170836537	0.0007052479456018314	0.002513487164592701	1.0836098449550424e-06
cell_47672	0.002385095438627932	0.002436986879494467	0.0022750930000238058	0.0022375854447903424	0.0022233654776673793	0.0022786906483154862	0.001792251249031089	1.0132895432174662e-06
cell_47677	5.22845883020305e-07	2.4952089263275747e-07	7.3251905199184656e-06	2.8058296046184866e-06	3.368166045090675e-07	5.993681474038222e-07	6.236289351556257e-07	0.011981320551410431
cell_47681	1.6668773387142095e-06	1.1999714987419239e-06	1.1736393897648156e-05	5.417024156122412e-06	1.63434117189099e-06	2.169991596993664e-06	2.7377751921079464e-06	0.00820641673624531
cell_47737	0.0016029625040071967	0.0016311873330865474	0.0015018914839301867	0.0015029685597479539	0.0015357128685140938	0.0015464118070988094	0.001272965243672388	5.43394953105487e-07
cell_47752	0.0022132641839271434	0.0022163707763353307	0.002140804945930931	0.0021633058413641514	0.0021853603316931793	0.0022056839005484383	0.00181682016988032	1.0191631446600098e-06
cell_47754	9.653347676915659e-05	8.13818891391423e-05	0.0002862994881398329	0.00018986632342072815	0.0001153052297181489	0.0001256411259079465	0.00021488060617041194	0.0008494916567626839
cell_47759	0.0024186643631244286	0.002450499072643602	0.002303943379061617	0.0023046224834579456	0.0023246651126982566	0.002355058205849683	0.0019198114822787894	9.35050366206256e-07
cell_47765	0.00150012543088173	0.0014404349687100377	0.0016053910135514218	0.0016432151493399958	0.0016238382781530477	0.0016073260319703047	0.0017541569605279256	5.574192736314428e-06
cell_47769	0.0024156582551495545	0.002439743827439351	0.002376935885874538	0.002334759985620558	0.0022592289032588517	0.0023368983333589225	0.0018254355641087719	1.5380313584712696e-06
cell_47783	0.0019577050498715827	0.0019205526396110068	0.0019246157835459436	0.002000618468922206	0.0020802488062345186	0.0020363455039614058	0.001997894334344949	1.1978279056672279e-06
cell_47819	0.0018523731912013768	0.0019018786231884024	0.0017068359489017181	0.0016958533038626906	0.001731010463131332	0.0017556625951853867	0.001361295678338695	5.248819316270254e-07
cell_47833	0.0024402832554420565	0.002460284290119283	0.002456015437128166	0.002387723575232546	0.002283914198134561	0.0023701940597371635	0.0019038337678758477	1.5370163076702066e-06
cell_47834	0.00023483378905261382	0.00020145805056987024	0.0003955620871042086	0.00037661060728986877	0.00033697280516498373	0.0003095936043281596	0.0007822324895764781	2.5741015780663915e-05
cell_47868	0.0004253802133776024	0.0003763825351005061	0.0006011916922506711	0.0006050044386448608	0.0005621667512773398	0.0005252155200936114	0.001121038694029578	1.9864039573382662e-05
cell_47906	0.001991720062394344	0.0020483447723704186	0.0018974375325686446	0.0018483536024957495	0.0018274775805117382	0.0018810695670733106	0.0014778539189212855	7.125836366703248e-07
cell_47962	0.00035516888416752847	0.0003138353760237471	0.0004521215399216773	0.0004974168704888246	0.0005137500656899523	0.0004459190136227684	0.00122033361567664	4.567432681241507e-06
cell_47970	0.002363800676161956	0.002264105603828177	0.002421347540076207	0.0025476346812388323	0.002605775574869286	0.002547232760464504	0.002637276383202766	2.858793428475187e-06
cell_47971	0.0015726579377528527	0.0015167117563258431	0.001689115920878802	0.001709940080993368	0.0017014516167206532	0.0016794711590533916	0.0018372529760199703	4.2856772074886655e-06
cell_47980	0.00210929552680403	0.0021658515171689994	0.0020024960993715074	0.0019594051820018446	0.0019404763052918938	0.0019973038000032383	0.001540640937371087	7.582839839390969e-07
cell_47994	0.0020360419536849814	0.0019702389641216766	0.001988730722142821	0.0021151721478266015	0.002203663063702971	0.0021437096373322583	0.00211059631950446	1.5026649968694106e-06
cell_47996	0.002491455030732864	0.0024492720360105055	0.0025597164262794714	0.002565776230013971	0.0025089335906950967	0.0025439719927730477	0.002275659357957315	2.0824174685596105e-06
cell_47997	0.0019781136067584747	0.0020193355650421005	0.0018704892966986727	0.0018512954385341786	0.0018524328459850572	0.00189427100016542	0.0014734091978600525	8.330160083982641e-07
cell_48049	0.0023123908469290266	0.002436714404358023	0.002131535467216055	0.0020331464236503687	0.001985077833831774	0.002080420208381023	0.001502852604646417	5.750142686507937e-07
cell_48085	5.40797513329361e-07	2.626369641147397e-07	7.690332319746632e-06	2.962220553124776e-06	3.672408485940004e-07	6.469945409674792e-07	7.338282589412424e-07	0.01181563572984717
cell_48112	0.0021065521379145784	0.0021476319489461258	0.0019771434674049175	0.0019678020500878243	0.0019979801033981896	0.0020274278302264367	0.0015886122977593052	7.146291838936851e-07
cell_48126	0.0026236425184554225	0.0026012521572021463	0.0025129517846903373	0.002602213697361356	0.0027008027036093266	0.0026644782450840477	0.00242394327195294	1.173069825174245e-06
cell_48175	0.0006080570236168857	0.0005522807766526228	0.0006564194369262587	0.0007741999589208122	0.0008586319384393485	0.0007353081135566169	0.0019017019373908258	2.105932066810772e-06
cell_48204	1.1484953510192849e-06	7.435393285050687e-07	1.0451801446274697e-05	4.464852018231459e-06	1.0231408507953194e-06	1.4502921915115133e-06	1.7191372793089525e-06	0.01148598998545941
cell_48206	4.349013906538342e-06	3.6868003943619816e-06	1.1838142999458069e-05	7.925676733726692e-06	4.868209885912864e-06	5.340689262187279e-06	6.851647845534583e-06	0.004573811681476361
cell_48228	0.0022403620847006238	0.002313310429370739	0.002146426034198874	0.002076696780192641	0.0020321735170695443	0.0021027280903637186	0.001673072382107168	9.007538823053374e-07
cell_48269	0.00011879991733029083	0.00010312097164349928	0.0002940898119685361	0.00020921263567488243	0.00013694153022682752	0.0001461138123679865	0.00026434001611031746	6.40766859688018e-05
cell_48284	8.454134463373766e-07	5.082845496901181e-07	8.97524016063285e-06	3.648375995354072e-06	6.792470342719809e-07	1.0369156736527937e-06	1.1311270263110322e-06	0.011334395857943217
cell_48288	0.0025657667939788537	0.0025722787674928543	0.002522310013664578	0.002514342359729229	0.0025204834688948526	0.0025507029843121944	0.0021300965093517727	1.2718695837926438e-06
cell_48313	0.0027567992421645105	0.0027687606514420916	0.0027083882058962106	0.002693788277756539	0.0026635955089919154	0.0027132455250325985	0.0022587287046715253	1.4854477163306667e-06
cell_48318	0.0023245619050924573	0.0022559054814987886	0.0022986259731667727	0.002415596018942128	0.002518204917277863	0.002456164119539036	0.0023861184049309664	1.526789468075021e-06
cell_48340	0.0020333772763077413	0.0020796442238598576	0.0019247321235274567	0.0018951023117413297	0.0018832001548062607	0.0019331226618961024	0.001483371037980339	7.987102497747342e-07
cell_48371	0.0016863399670614555	0.001741347747618934	0.0015735091268562571	0.0015419686347449262	0.0015353548544668068	0.0015776332287334007	0.001216849590034955	5.983649320504977e-07
cell_48372	5.115288664379702e-07	2.4043566756917465e-07	7.36595846313576e-06	2.799634544241147e-06	3.1962495897421234e-07	5.845415397224908e-07	5.895753774251486e-07	0.011869693516570426
cell_48373	0.0018605191099032616	0.0019320574708935703	0.0017212691707901866	0.0016764438334073792	0.0016574717585490918	0.0017114422504276602	0.001308706214212561	5.324122206600008e-07
cell_48381	0.0023933515088857705	0.0023786768668071986	0.002389757923689948	0.002395044430696978	0.0023750616277538965	0.002404840444085718	0.0020802616526988935	1.5930229149133562e-06
cell_48393	0.00210456779123254	0.002035130611410551	0.0021363146662413905	0.0022118734123980415	0.0022048689104458793	0.0022024366622173178	0.0019990188520130087	2.124336679229899e-06
cell_48407	7.093475596952134e-07	4.2373848064217745e-07	7.533573287117941e-06	3.1172886003085287e-06	6.051418275319573e-07	8.912473422164563e-07	1.1677076620364407e-06	0.00942930747059607
cell_48408	0.0025091146395524277	0.0025436968413801555	0.00236688473564811	0.002378470609513132	0.0024279658752837394	0.0024469836811301074	0.00200086235830302	9.443313185117539e-07
cell_48416	8.734589069560829e-07	6.194435657085051e-07	5.986562860737137e-06	2.761776625223042e-06	8.311944512514294e-07	1.0884671427679347e-06	1.3029590144990951e-06	0.005843134908274335
cell_48425	0.002284990626248342	0.0023601212841963723	0.0021574540550920143	0.002094708706142912	0.0020654091895802333	0.0021364813672519038	0.001614546926580989	7.11905659378596e-07
cell_48427	0.0025265481198676575	0.002482510598419756	0.0025141116329094083	0.0025780161568238645	0.002614449312670819	0.0026023494053255825	0.002375017097331286	1.6106199082878913e-06
cell_48434	0.0021778223417246267	0.002231450683021988	0.002043416301358744	0.0020210379777608973	0.0020305375342068266	0.0020720708375783865	0.001627173785728877	7.736827590055817e-07
cell_48441	0.0003174082754244356	0.0002763011743057727	0.0004696600831121744	0.0004762266513082728	0.00045575705964711114	0.0004090920005388116	0.0010461126809265104	1.901057845666801e-05
cell_48494	0.0024338290481711474	0.0024090781546215684	0.0024176914340914876	0.002441872214713507	0.0024175938763493447	0.002447360616364594	0.0020873863315601705	1.7408767346336724e-06
cell_48501	0.0013015739816006795	0.0013404292120561961	0.0011901599015421258	0.0011815597183615196	0.0012094492929492703	0.0012273880841867848	0.0009395818388709807	3.4573961263271666e-07
cell_48539	7.87244771727184e-05	6.692243851336289e-05	0.00025795984060051236	0.00015840308563743345	8.877778992053543e-05	9.971682629061375e-05	0.00016538980778589676	0.000318026782763231
cell_48571	0.0021336947066685516	0.002139927675604731	0.0020764421427567335	0.0020873561645897054	0.00209698552450393	0.002118983592177999	0.0017964197969373339	1.3407787426821261e-06
